°üÃø¼Ò¸í:ÅÂ¾È,,,,,,,,,,,,,
À§µµ:36.9130555555556,,,,,,,,,,,,,
°æµµ:126.238888888889,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-14 15:51,260,-,-,-,-,-,-,2.4,¼­ºÏ¼­,282,19.9,1004.7,-
2024-06-14 15:52,259,-,-,-,-,-,-,4.3,¼­ºÏ¼­,282,20,1004.7,-
2024-06-14 15:53,258,-,-,-,-,-,-,3.7,¼­,276,20,1004.7,-
2024-06-14 15:54,258,-,-,-,-,-,-,2.2,¼­,278,20.1,1004.8,-
2024-06-14 15:55,259,-,-,-,-,-,-,3.1,¼­ºÏ¼­,283,20,1004.8,-
2024-06-14 15:56,259,-,-,-,-,-,-,2.9,¼­,275,20,1004.8,-
2024-06-14 15:57,259,-,-,-,-,-,-,2.9,¼­,281,20,1004.8,-
2024-06-14 15:58,259,-,-,-,-,-,-,1.8,¼­,276,20,1004.8,-
2024-06-14 15:59,261,-,-,-,-,-,-,1.9,¼­,278,20,1004.8,-
2024-06-14 16:00,260,-,-,-,-,-,-,2.1,¼­,279,20,1004.8,-
2024-06-14 16:01,260,-,-,-,-,-,-,2.4,¼­ºÏ¼­,287,20,1004.8,-
2024-06-14 16:02,260,-,-,-,-,-,-,2.6,¼­,275,19.9,1004.8,-
2024-06-14 16:03,260,-,-,-,-,-,-,1.5,¼­,267,19.8,1004.7,-
2024-06-14 16:04,259,-,-,-,-,-,-,1.5,¼­,274,19.8,1004.7,-
2024-06-14 16:05,260,-,-,-,-,-,-,1.3,¼­,269,19.8,1004.7,-
2024-06-14 16:06,261,-,-,-,-,-,-,1.2,¼­,268,19.7,1004.7,-
2024-06-14 16:07,261,-,-,-,-,-,-,1.2,¼­,266,19.7,1004.7,-
2024-06-14 16:08,262,-,-,-,-,-,-,1.4,¼­,273,19.7,1004.7,-
2024-06-14 16:09,263,-,-,-,-,-,-,1.6,¼­ºÏ¼­,285,19.7,1004.7,-
2024-06-14 16:10,263,-,-,-,-,-,-,2,¼­,281,19.6,1004.7,-
2024-06-14 16:11,263,-,-,-,-,-,-,0.9,¼­,270,19.6,1004.7,-
2024-06-14 16:12,263,-,-,-,-,-,-,1.3,¼­,279,19.6,1004.7,-
2024-06-14 16:13,263,-,-,-,-,-,-,1.5,¼­,281,19.6,1004.7,-
2024-06-14 16:14,263,-,-,-,-,-,-,1.8,¼­ºÏ¼­,283,19.6,1004.8,-
2024-06-14 16:15,264,-,-,-,-,-,-,2.5,¼­,281,19.7,1004.8,-
2024-06-14 16:16,263,-,-,-,-,-,-,3,¼­ºÏ¼­,286,19.7,1004.8,-
2024-06-14 16:17,261,-,-,-,-,-,-,3.1,¼­ºÏ¼­,286,19.8,1004.8,-
2024-06-14 16:18,261,-,-,-,-,-,-,2.7,¼­ºÏ¼­,282,19.7,1004.8,-
2024-06-14 16:19,262,-,-,-,-,-,-,2.9,¼­ºÏ¼­,288,19.8,1004.8,-
2024-06-14 16:20,261,-,-,-,-,-,-,2.8,¼­ºÏ¼­,287,19.8,1004.8,-
2024-06-14 16:21,261,-,-,-,-,-,-,1.8,¼­,279,19.7,1004.8,-
2024-06-14 16:22,262,-,-,-,-,-,-,1.6,¼­ºÏ¼­,288,19.7,1004.8,-
2024-06-14 16:23,262,-,-,-,-,-,-,1.7,¼­ºÏ¼­,286,19.7,1004.8,-
2024-06-14 16:24,262,-,-,-,-,-,-,1.8,¼­,277,19.8,1004.8,-
2024-06-14 16:25,261,-,-,-,-,-,-,2.1,¼­ºÏ¼­,282,19.8,1004.8,-
2024-06-14 16:26,261,-,-,-,-,-,-,1.9,¼­ºÏ¼­,291,19.8,1004.8,-
2024-06-14 16:27,261,-,-,-,-,-,-,2.5,¼­ºÏ¼­,283,19.8,1004.8,-
2024-06-14 16:28,262,-,-,-,-,-,-,2.4,¼­ºÏ¼­,284,19.8,1004.9,-
2024-06-14 16:29,263,-,-,-,-,-,-,3.7,¼­ºÏ¼­,284,19.8,1004.9,-
2024-06-14 16:30,263,-,-,-,-,-,-,2.9,¼­ºÏ¼­,287,19.8,1004.9,-
2024-06-14 16:31,263,-,-,-,-,-,-,3.4,¼­ºÏ¼­,289,19.8,1004.9,-
2024-06-14 16:32,264,-,-,-,-,-,-,3.2,¼­ºÏ¼­,294,19.8,1004.9,-
2024-06-14 16:33,264,-,-,-,-,-,-,4.2,¼­ºÏ¼­,297,19.8,1004.9,-
2024-06-14 16:34,265,-,-,-,-,-,-,4.2,¼­ºÏ¼­,297,19.7,1004.9,-
2024-06-14 16:35,265,-,-,-,-,-,-,5,¼­ºÏ¼­,293,19.7,1004.9,-
2024-06-14 16:36,265,-,-,-,-,-,-,5.8,¼­ºÏ¼­,295,19.7,1004.9,-
2024-06-14 16:37,265,-,-,-,-,-,-,5.4,¼­ºÏ¼­,294,19.8,1004.9,-
2024-06-14 16:38,266,-,-,-,-,-,-,5.2,¼­ºÏ¼­,299,19.8,1004.9,-
2024-06-14 16:39,266,-,-,-,-,-,-,4.3,¼­ºÏ¼­,295,19.8,1004.9,-
2024-06-14 16:40,268,-,-,-,-,-,-,5.4,¼­ºÏ¼­,302,19.9,1004.9,-
2024-06-14 16:41,268,-,-,-,-,-,-,4.6,¼­ºÏ¼­,299,20.1,1004.8,-
2024-06-14 16:42,269,-,-,-,-,-,-,4.7,¼­ºÏ¼­,298,20,1004.8,-
2024-06-14 16:43,270,-,-,-,-,-,-,3.7,¼­ºÏ¼­,291,19.9,1004.8,-
2024-06-14 16:44,270,-,-,-,-,-,-,3.7,¼­ºÏ¼­,300,19.9,1004.7,-
2024-06-14 16:45,270,-,-,-,-,-,-,3.4,¼­ºÏ¼­,295,20,1004.7,-
2024-06-14 16:46,271,-,-,-,-,-,-,2.5,¼­ºÏ¼­,290,20,1004.7,-
2024-06-14 16:47,271,-,-,-,-,-,-,2.8,¼­ºÏ¼­,292,20,1004.7,-
2024-06-14 16:48,272,-,-,-,-,-,-,2,¼­ºÏ¼­,286,20.1,1004.7,-
2024-06-14 16:49,272,-,-,-,-,-,-,1.7,¼­ºÏ¼­,292,20.2,1004.7,-
2024-06-14 16:50,272,-,-,-,-,-,-,1.6,¼­ºÏ¼­,289,20.2,1004.7,-
2024-06-14 16:51,273,-,-,-,-,-,-,1.6,¼­ºÏ¼­,284,20.3,1004.7,-
2024-06-14 16:52,274,-,-,-,-,-,-,2,¼­ºÏ¼­,288,20.3,1004.7,-
2024-06-14 16:53,275,-,-,-,-,-,-,1.4,¼­,272,20.3,1004.6,-
2024-06-14 16:54,276,-,-,-,-,-,-,0.7,¼­,281,20.3,1004.6,-
2024-06-14 16:55,277,-,-,-,-,-,-,1.2,¼­,280,20.3,1004.6,-
2024-06-14 16:56,277,-,-,-,-,-,-,1,¼­,276,20.3,1004.6,-
2024-06-14 16:57,277,-,-,-,-,-,-,1.2,¼­,271,20.3,1004.6,-
2024-06-14 16:58,278,-,-,-,-,-,-,1.3,¼­,281,20.3,1004.6,-
2024-06-14 16:59,278,-,-,-,-,-,-,1.3,¼­,280,20.3,1004.6,-
2024-06-14 17:00,279,-,-,-,-,-,-,1.1,¼­,273,20.2,1004.6,-
2024-06-14 17:01,279,-,-,-,-,-,-,1.5,¼­ºÏ¼­,284,20.3,1004.6,-
2024-06-14 17:02,280,-,-,-,-,-,-,1.5,¼­ºÏ¼­,292,20.2,1004.6,-
2024-06-14 17:03,280,-,-,-,-,-,-,1.4,¼­ºÏ¼­,287,20.2,1004.6,-
2024-06-14 17:04,282,-,-,-,-,-,-,1.9,¼­ºÏ¼­,288,20.2,1004.6,-
2024-06-14 17:05,281,-,-,-,-,-,-,1.5,¼­ºÏ¼­,292,20.2,1004.5,-
2024-06-14 17:06,281,-,-,-,-,-,-,2.3,¼­ºÏ¼­,294,20.3,1004.5,-
2024-06-14 17:07,281,-,-,-,-,-,-,1.9,¼­ºÏ¼­,294,20.2,1004.5,-
2024-06-14 17:08,282,-,-,-,-,-,-,1.7,¼­ºÏ¼­,294,20.2,1004.5,-
2024-06-14 17:09,283,-,-,-,-,-,-,2,¼­ºÏ¼­,293,20.2,1004.5,-
2024-06-14 17:10,284,-,-,-,-,-,-,2.7,¼­ºÏ¼­,291,20.2,1004.5,-
2024-06-14 17:11,286,-,-,-,-,-,-,2.6,¼­ºÏ¼­,291,20.2,1004.5,-
2024-06-14 17:12,286,-,-,-,-,-,-,1.8,¼­ºÏ¼­,290,20.2,1004.5,-
2024-06-14 17:13,287,-,-,-,-,-,-,1.8,¼­ºÏ¼­,292,20.1,1004.5,-
2024-06-14 17:14,289,-,-,-,-,-,-,1.3,¼­ºÏ¼­,293,20.2,1004.5,-
2024-06-14 17:15,290,-,-,-,-,-,-,1.4,¼­ºÏ¼­,287,20.2,1004.6,-
2024-06-14 17:16,290,-,-,-,-,-,-,0.8,¼­ºÏ¼­,284,20.3,1004.5,-
2024-06-14 17:17,291,-,-,-,-,-,-,1.7,¼­ºÏ¼­,294,20.3,1004.5,-
2024-06-14 17:18,291,-,-,-,-,-,-,1.5,¼­ºÏ¼­,292,20.3,1004.5,-
2024-06-14 17:19,291,-,-,-,-,-,-,1.1,¼­,272,20.3,1004.5,-
2024-06-14 17:20,291,-,-,-,-,-,-,0.4,¼­,277,20.3,1004.5,-
2024-06-14 17:21,292,-,-,-,-,-,-,0.7,¼­,276,20.3,1004.4,-
2024-06-14 17:22,293,-,-,-,-,-,-,0.4,¼­,269,20.3,1004.4,-
2024-06-14 17:23,294,-,-,-,-,-,-,0.5,¼­ºÏ¼­,282,20.3,1004.4,-
2024-06-14 17:24,295,-,-,-,-,-,-,0.3,¼­ºÏ¼­,283,20.3,1004.4,-
2024-06-14 17:25,297,-,-,-,-,-,-,0.1,¼­,267,20.3,1004.3,-
2024-06-14 17:26,299,-,-,-,-,-,-,0.8,¼­ºÏ¼­,297,20.4,1004.3,-
2024-06-14 17:27,300,-,-,-,-,-,-,0.1,¼­ºÏ¼­,299,20.4,1004.3,-
2024-06-14 17:28,301,-,-,-,-,-,-,0.5,¼­ºÏ¼­,294,20.5,1004.3,-
2024-06-14 17:29,302,-,-,-,-,-,-,0.3,¼­ºÏ¼­,303,20.6,1004.3,-
2024-06-14 17:30,302,-,-,-,-,-,-,0.3,¼­ºÏ¼­,295,20.7,1004.3,-
2024-06-14 17:31,302,-,-,-,-,-,-,0.4,¼­ºÏ¼­,295,20.7,1004.3,-
2024-06-14 17:32,302,-,-,-,-,-,-,0.5,¼­ºÏ¼­,284,20.7,1004.3,-
2024-06-14 17:33,302,-,-,-,-,-,-,0.2,¼­ºÏ¼­,291,20.7,1004.3,-
2024-06-14 17:34,303,-,-,-,-,-,-,0.5,¼­ºÏ¼­,292,20.7,1004.3,-
2024-06-14 17:35,304,-,-,-,-,-,-,0.3,¼­ºÏ¼­,301,20.7,1004.3,-
2024-06-14 17:36,306,-,-,-,-,-,-,0.3,¼­ºÏ¼­,296,20.7,1004.3,-
2024-06-14 17:37,307,-,-,-,-,-,-,1,¼­ºÏ¼­,291,20.8,1004.3,-
2024-06-14 17:38,308,-,-,-,-,-,-,0.6,¼­,278,20.7,1004.3,-
2024-06-14 17:39,309,-,-,-,-,-,-,0.3,¼­ºÏ¼­,284,20.5,1004.3,-
2024-06-14 17:40,310,-,-,-,-,-,-,0.4,¼­ºÏ¼­,295,20.3,1004.3,-
2024-06-14 17:41,311,-,-,-,-,-,-,0.2,ºÏ¼­,314,20.4,1004.2,-
2024-06-14 17:42,312,-,-,-,-,-,-,0.6,¼­ºÏ¼­,301,20.3,1004.2,-
2024-06-14 17:43,312,-,-,-,-,-,-,0.9,¼­ºÏ¼­,295,20.4,1004.2,-
2024-06-14 17:44,313,-,-,-,-,-,-,1,¼­ºÏ¼­,293,20.3,1004.2,-
2024-06-14 17:45,314,-,-,-,-,-,-,0.9,¼­ºÏ¼­,287,20.2,1004.2,-
2024-06-14 17:46,315,-,-,-,-,-,-,0.4,ºÏ¼­,314,20.1,1004.2,-
2024-06-14 17:47,316,-,-,-,-,-,-,0.6,¼­ºÏ¼­,289,20.1,1004.1,-
2024-06-14 17:48,318,-,-,-,-,-,-,0.4,ºÏ¼­,304,20.1,1004.1,-
2024-06-14 17:49,318,-,-,-,-,-,-,0.7,¼­ºÏ¼­,293,20.1,1004.1,-
2024-06-14 17:50,320,-,-,-,-,-,-,0.3,¼­ºÏ¼­,297,20.1,1004.1,-
2024-06-14 17:51,321,-,-,-,-,-,-,0.1,ºÏ¼­,309,20.1,1004.1,-
2024-06-14 17:52,322,-,-,-,-,-,-,0.8,¼­ºÏ¼­,293,20.2,1004.1,-
2024-06-14 17:53,324,-,-,-,-,-,-,0.1,¼­ºÏ¼­,295,20.2,1004.1,-
2024-06-14 17:54,326,-,-,-,-,-,-,0.3,¼­ºÏ¼­,303,20.1,1004,-
2024-06-14 17:55,327,-,-,-,-,-,-,0.3,ºÏ¼­,307,20.2,1004,-
2024-06-14 17:56,328,-,-,-,-,-,-,0.1,¼­ºÏ¼­,286,20.1,1004,-
2024-06-14 17:57,329,-,-,-,-,-,-,0.1,ºÏ¼­,304,20.1,1004,-
2024-06-14 17:58,330,-,-,-,-,-,-,0.3,¼­ºÏ¼­,293,20.1,1004,-
2024-06-14 17:59,331,-,-,-,-,-,-,0.1,¼­,279,20.1,1004,-
2024-06-14 18:00,332,-,-,-,-,-,-,0,¼­ºÏ¼­,282,20,1003.9,-
2024-06-14 18:01,333,-,-,-,-,-,-,0,¼­,268,20,1003.9,-
2024-06-14 18:02,334,-,-,-,-,-,-,0,¼­,279,19.9,1003.9,-
2024-06-14 18:03,335,-,-,-,-,-,-,0,ºÏ,0,19.9,1003.9,-
2024-06-14 18:04,336,-,-,-,-,-,-,0,ºÏ,0,20,1003.9,-
2024-06-14 18:05,337,-,-,-,-,-,-,0,ºÏ,0,20,1003.9,-
2024-06-14 18:06,338,-,-,-,-,-,-,0,ºÏ¼­,317,20,1003.9,-
2024-06-14 18:07,339,-,-,-,-,-,-,0,ºÏ,0,20.1,1003.9,-
2024-06-14 18:08,340,-,-,-,-,-,-,0,ºÏ,0,20.1,1003.9,-
2024-06-14 18:09,342,-,-,-,-,-,-,0,ºÏ,0,20.1,1004,-
2024-06-14 18:10,343,-,-,-,-,-,-,0,ºÏ,0,20.2,1004,-
2024-06-14 18:11,344,-,-,-,-,-,-,0,ºÏ,0,20.2,1004,-
2024-06-14 18:12,346,-,-,-,-,-,-,0,ºÏºÏ¼­,343,20.3,1004,-
2024-06-14 18:13,347,-,-,-,-,-,-,0,ºÏºÏ¼­,345,20.3,1004,-
2024-06-14 18:14,349,-,-,-,-,-,-,0,ºÏºÏ¼­,348,20.3,1004,-
2024-06-14 18:15,350,-,-,-,-,-,-,0.1,ºÏ,354,20.3,1004,-
2024-06-14 18:16,352,-,-,-,-,-,-,0.2,ºÏ,352,20.3,1004,-
2024-06-14 18:17,353,-,-,-,-,-,-,0.1,ºÏ,354,20.2,1003.9,-
2024-06-14 18:18,355,-,-,-,-,-,-,0,ºÏ,11,20.2,1003.9,-
2024-06-14 18:19,355,-,-,-,-,-,-,0,ºÏ,5,20.3,1003.9,-
2024-06-14 18:20,357,-,-,-,-,-,-,0,ºÏ,355,20.2,1003.9,-
2024-06-14 18:21,359,-,-,-,-,-,-,0,ºÏ,0,20.2,1003.9,-
2024-06-14 18:22,360,-,-,-,-,-,-,0,ºÏ,0,20.3,1003.9,-
2024-06-14 18:23,361,-,-,-,-,-,-,0,ºÏ,0,20.3,1003.8,-
2024-06-14 18:24,362,-,-,-,-,-,-,0,ºÏ,0,20.4,1003.8,-
2024-06-14 18:25,363,-,-,-,-,-,-,0,ºÏ,0,20.4,1003.8,-
2024-06-14 18:26,364,-,-,-,-,-,-,0,ºÏ,0,20.4,1003.8,-
2024-06-14 18:27,366,-,-,-,-,-,-,0,ºÏ,0,20.4,1003.9,-
2024-06-14 18:28,368,-,-,-,-,-,-,0,ºÏ,0,20.3,1003.9,-
2024-06-14 18:29,369,-,-,-,-,-,-,0,ºÏ,0,20.2,1003.9,-
2024-06-14 18:30,370,-,-,-,-,-,-,0,ºÏ,0,20.2,1003.8,-
2024-06-14 18:31,371,-,-,-,-,-,-,0.1,³²µ¿,127,20.1,1003.8,-
2024-06-14 18:32,373,-,-,-,-,-,-,0.5,µ¿³²µ¿,102,19.9,1003.8,-
2024-06-14 18:33,373,-,-,-,-,-,-,0.2,µ¿³²µ¿,109,19.8,1003.8,-
2024-06-14 18:34,375,-,-,-,-,-,-,0.1,³²µ¿,125,19.7,1003.8,-
2024-06-14 18:35,377,-,-,-,-,-,-,0.3,µ¿³²µ¿,123,19.7,1003.9,-
2024-06-14 18:36,378,-,-,-,-,-,-,0.4,³²µ¿,127,19.7,1003.9,-
2024-06-14 18:37,379,-,-,-,-,-,-,0.5,³²µ¿,124,19.6,1003.9,-
2024-06-14 18:38,379,-,-,-,-,-,-,0.3,³²µ¿,130,19.6,1003.9,-
2024-06-14 18:39,380,-,-,-,-,-,-,0.1,³²µ¿,125,19.6,1004,-
2024-06-14 18:40,382,-,-,-,-,-,-,0,³²µ¿,135,19.6,1004,-
2024-06-14 18:41,382,-,-,-,-,-,-,0.1,µ¿³²µ¿,110,19.6,1004,-
2024-06-14 18:42,384,-,-,-,-,-,-,0.3,µ¿³²µ¿,111,19.6,1004.1,-
2024-06-14 18:43,385,-,-,-,-,-,-,0.2,µ¿³²µ¿,121,19.7,1004.1,-
2024-06-14 18:44,387,-,-,-,-,-,-,0.1,µ¿³²µ¿,107,19.8,1004.1,-
2024-06-14 18:45,389,-,-,-,-,-,-,0,ºÏ,0,19.9,1004.1,-
2024-06-14 18:46,390,-,-,-,-,-,-,0,ºÏ,0,19.9,1004.1,-
2024-06-14 18:47,391,-,-,-,-,-,-,0,ºÏ,0,20,1004.1,-
2024-06-14 18:48,393,-,-,-,-,-,-,0,ºÏ,0,20,1004,-
2024-06-14 18:49,395,-,-,-,-,-,-,0,ºÏ,0,20.1,1004,-
2024-06-14 18:50,397,-,-,-,-,-,-,0,ºÏ,0,20.1,1004.1,-
2024-06-14 18:51,399,-,-,-,-,-,-,0,ºÏ,0,20.1,1004.1,-
2024-06-14 18:52,400,-,-,-,-,-,-,0,ºÏ,0,20.2,1004.1,-
2024-06-14 18:53,402,-,-,-,-,-,-,0,ºÏ,0,20.2,1004.1,-
2024-06-14 18:54,403,-,-,-,-,-,-,0,ºÏ,0,20.2,1004,-
2024-06-14 18:55,404,-,-,-,-,-,-,0,ºÏ,0,20.3,1004,-
2024-06-14 18:56,405,-,-,-,-,-,-,0,ºÏ,0,20.4,1004,-
2024-06-14 18:57,406,-,-,-,-,-,-,0,ºÏ¼­,323,20.4,1004.1,-
2024-06-14 18:58,406,-,-,-,-,-,-,0,¼­ºÏ¼­,292,20.5,1004.1,-
2024-06-14 18:59,407,-,-,-,-,-,-,0.1,¼­ºÏ¼­,300,20.5,1004.1,-
2024-06-14 19:00,408,-,-,-,-,-,-,0.1,¼­ºÏ¼­,294,20.6,1004.1,-
2024-06-14 19:01,409,-,-,-,-,-,-,0.1,¼­ºÏ¼­,296,20.6,1004.2,-
2024-06-14 19:02,410,-,-,-,-,-,-,0.5,¼­ºÏ¼­,296,20.6,1004.2,-
2024-06-14 19:03,411,-,-,-,-,-,-,0.7,¼­ºÏ¼­,298,20.6,1004.2,-
2024-06-14 19:04,413,-,-,-,-,-,-,0.9,¼­ºÏ¼­,300,20.5,1004.2,-
2024-06-14 19:05,414,-,-,-,-,-,-,1.2,¼­ºÏ¼­,299,20.5,1004.2,-
2024-06-14 19:06,415,-,-,-,-,-,-,1.6,¼­ºÏ¼­,300,20.6,1004.2,-
2024-06-14 19:07,416,-,-,-,-,-,-,1.8,¼­ºÏ¼­,301,20.5,1004.2,-
2024-06-14 19:08,417,-,-,-,-,-,-,1.5,¼­ºÏ¼­,303,20.6,1004.3,-
2024-06-14 19:09,418,-,-,-,-,-,-,1.2,ºÏ¼­,304,20.5,1004.3,-
2024-06-14 19:10,420,-,-,-,-,-,-,0.8,ºÏ¼­,313,20.3,1004.3,-
2024-06-14 19:11,421,-,-,-,-,-,-,1.1,ºÏ¼­,314,20.3,1004.3,-
2024-06-14 19:12,422,-,-,-,-,-,-,1.2,ºÏ¼­,317,20.2,1004.3,-
2024-06-14 19:13,424,-,-,-,-,-,-,1.1,ºÏ¼­,324,20.1,1004.3,-
2024-06-14 19:14,425,-,-,-,-,-,-,1.1,ºÏºÏ¼­,327,20,1004.2,-
2024-06-14 19:15,427,-,-,-,-,-,-,1,ºÏºÏ¼­,335,19.9,1004.2,-
2024-06-14 19:16,429,-,-,-,-,-,-,1,ºÏºÏ¼­,340,19.8,1004.2,-
2024-06-14 19:17,430,-,-,-,-,-,-,1.1,ºÏºÏ¼­,346,19.6,1004.2,-
2024-06-14 19:18,432,-,-,-,-,-,-,1.2,ºÏºÏ¼­,342,19.5,1004.2,-
2024-06-14 19:19,433,-,-,-,-,-,-,1,ºÏºÏ¼­,343,19.4,1004.2,-
2024-06-14 19:20,433,-,-,-,-,-,-,0.8,ºÏºÏ¼­,338,19.4,1004.2,-
2024-06-14 19:21,434,-,-,-,-,-,-,0.8,ºÏºÏ¼­,348,19.3,1004.2,-
2024-06-14 19:22,435,-,-,-,-,-,-,0.8,ºÏºÏ¼­,345,19.2,1004.2,-
2024-06-14 19:23,437,-,-,-,-,-,-,0.8,ºÏºÏ¼­,341,19.2,1004.2,-
2024-06-14 19:24,439,-,-,-,-,-,-,0.6,ºÏºÏ¼­,346,19.2,1004.1,-
2024-06-14 19:25,442,-,-,-,-,-,-,0.7,ºÏ,352,19.2,1004.1,-
2024-06-14 19:26,443,-,-,-,-,-,-,0.4,ºÏ,4,19.1,1004.1,-
2024-06-14 19:27,444,-,-,-,-,-,-,0.5,ºÏ,9,19.1,1004.1,-
2024-06-14 19:28,444,-,-,-,-,-,-,0.3,ºÏ,359,19.1,1004.1,-
2024-06-14 19:29,445,-,-,-,-,-,-,0.7,ºÏºÏ¼­,348,19.2,1004.1,-
2024-06-14 19:30,447,-,-,-,-,-,-,0.5,ºÏºÏ¼­,334,19.3,1004.1,-
2024-06-14 19:31,449,-,-,-,-,-,-,0.6,ºÏºÏ¼­,328,19.4,1004.1,-
2024-06-14 19:32,450,-,-,-,-,-,-,0.8,ºÏ¼­,321,19.5,1004.1,-
2024-06-14 19:33,451,-,-,-,-,-,-,0.8,ºÏ¼­,316,19.6,1004.1,-
2024-06-14 19:34,452,-,-,-,-,-,-,0.6,ºÏ¼­,316,19.6,1004.1,-
2024-06-14 19:35,453,-,-,-,-,-,-,0.4,ºÏ¼­,315,19.6,1004.1,-
2024-06-14 19:36,455,-,-,-,-,-,-,0.3,ºÏ¼­,313,19.6,1004.1,-
2024-06-14 19:37,456,-,-,-,-,-,-,0,ºÏ¼­,314,19.6,1004.1,-
2024-06-14 19:38,458,-,-,-,-,-,-,0.1,ºÏ¼­,322,19.5,1004.1,-
2024-06-14 19:39,459,-,-,-,-,-,-,0,ºÏ¼­,321,19.5,1004,-
2024-06-14 19:40,459,-,-,-,-,-,-,0,ºÏ¼­,324,19.4,1004,-
2024-06-14 19:41,460,-,-,-,-,-,-,0,ºÏ¼­,325,19.4,1004,-
2024-06-14 19:42,460,-,-,-,-,-,-,0.1,¼­ºÏ¼­,293,19.4,1004,-
2024-06-14 19:43,460,-,-,-,-,-,-,0,¼­ºÏ¼­,288,19.4,1004,-
2024-06-14 19:44,461,-,-,-,-,-,-,0,ºÏ,0,19.5,1004,-
2024-06-14 19:45,461,-,-,-,-,-,-,0,ºÏ,0,19.5,1004,-
2024-06-14 19:46,462,-,-,-,-,-,-,0,ºÏ¼­,308,19.4,1004,-
2024-06-14 19:47,463,-,-,-,-,-,-,0.2,¼­ºÏ¼­,302,19.4,1004,-
2024-06-14 19:48,464,-,-,-,-,-,-,0.4,¼­ºÏ¼­,291,19.4,1004,-
2024-06-14 19:49,465,-,-,-,-,-,-,0.5,¼­ºÏ¼­,288,19.3,1004,-
2024-06-14 19:50,467,-,-,-,-,-,-,0,¼­ºÏ¼­,283,19.3,1004,-
2024-06-14 19:51,468,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:52,470,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:53,471,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:54,472,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:55,472,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:56,473,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:57,474,-,-,-,-,-,-,0,ºÏ,0,19.3,1004,-
2024-06-14 19:58,476,-,-,-,-,-,-,0,ºÏ,0,19.3,1003.9,-
2024-06-14 19:59,478,-,-,-,-,-,-,0,ºÏ,4,19.3,1003.9,-
2024-06-14 20:00,479,-,-,-,-,-,-,0.1,ºÏ,351,19.3,1004,-
2024-06-14 20:01,481,-,-,-,-,-,-,0.6,ºÏ,351,19.2,1004,-
2024-06-14 20:02,482,-,-,-,-,-,-,0.7,ºÏ,349,19.1,1004,-
2024-06-14 20:03,482,-,-,-,-,-,-,0.2,ºÏºÏ¼­,341,19.1,1003.9,-
2024-06-14 20:04,483,-,-,-,-,-,-,0.3,ºÏºÏ¼­,344,19.1,1003.9,-
2024-06-14 20:05,485,-,-,-,-,-,-,0.4,ºÏºÏ¼­,345,19.1,1003.9,-
2024-06-14 20:06,486,-,-,-,-,-,-,0.5,ºÏºÏ¼­,334,19,1004,-
2024-06-14 20:07,488,-,-,-,-,-,-,0.7,ºÏºÏ¼­,332,19,1004,-
2024-06-14 20:08,489,-,-,-,-,-,-,0.8,ºÏ¼­,325,19,1004,-
2024-06-14 20:09,490,-,-,-,-,-,-,0.8,ºÏ¼­,325,18.9,1004,-
2024-06-14 20:10,490,-,-,-,-,-,-,0.6,ºÏ¼­,311,18.9,1004,-
2024-06-14 20:11,490,-,-,-,-,-,-,0.7,ºÏ¼­,315,19,1004,-
2024-06-14 20:12,491,-,-,-,-,-,-,1,¼­ºÏ¼­,295,19,1004,-
2024-06-14 20:13,492,-,-,-,-,-,-,1,¼­ºÏ¼­,294,19.3,1004,-
2024-06-14 20:14,493,-,-,-,-,-,-,1,¼­ºÏ¼­,291,19.5,1004,-
2024-06-14 20:15,494,-,-,-,-,-,-,0.8,¼­ºÏ¼­,289,19.6,1004,-
2024-06-14 20:16,495,-,-,-,-,-,-,0.8,¼­ºÏ¼­,288,19.6,1004,-
2024-06-14 20:17,496,-,-,-,-,-,-,0.5,¼­ºÏ¼­,285,19.7,1004,-
2024-06-14 20:18,496,-,-,-,-,-,-,0.5,¼­ºÏ¼­,297,19.7,1004,-
2024-06-14 20:19,497,-,-,-,-,-,-,0.4,¼­ºÏ¼­,299,19.8,1004,-
2024-06-14 20:20,498,-,-,-,-,-,-,0.3,¼­ºÏ¼­,295,19.8,1004,-
2024-06-14 20:21,499,-,-,-,-,-,-,0.2,¼­ºÏ¼­,299,19.8,1004,-
2024-06-14 20:22,499,-,-,-,-,-,-,0.4,¼­ºÏ¼­,290,19.8,1004,-
2024-06-14 20:23,499,-,-,-,-,-,-,0,¼­ºÏ¼­,291,19.8,1004,-
