°üÃø¼Ò¸í:°í·¡ºÒÇØ¼ö¿åÀå,,,,,,,,,,,,,,,
À§µµ:36.58,,,,,,,,,,,,,,,
°æµµ:129.454083,,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m),ÆÄÇâ(deg)
2024-06-12 3:05,8.8,³²µ¿,131,13.71,0.45,4.8,0.63,5,6.5,¼­³²¼­,237,23.6,1002.9,-,141
2024-06-12 3:10,9.8,µ¿³²µ¿,114,13.65,0.33,4.5,0.45,4,6,¼­³²¼­,239,23.4,1002.9,-,136
2024-06-12 3:15,9.8,µ¿³²µ¿,118,13.67,0.46,4.7,0.64,5,6.6,¼­³²¼­,239,23.5,1002.9,-,137
2024-06-12 3:20,5.8,µ¿³²µ¿,122,13.61,0.48,4.7,0.71,5.5,5.9,¼­³²¼­,240,23.3,1002.9,-,139
2024-06-12 3:25,8.6,µ¿³²µ¿,116,13.71,0.53,4.4,0.65,4,6.5,¼­³²¼­,237,23.4,1002.9,-,148
2024-06-12 3:30,11.3,³²µ¿,126,13.58,0.42,4.3,0.71,4,6.8,³²¼­,235,23.3,1002.9,-,151
2024-06-12 3:35,10.1,³²µ¿,126,13.62,0.39,4.6,0.57,4.5,7,¼­³²¼­,237,23.2,1002.9,-,142
2024-06-12 3:40,10.2,³²µ¿,127,13.57,0.42,4.8,0.53,4.5,6.3,¼­³²¼­,237,22.7,1002.9,-,142
2024-06-12 3:45,9.4,³²µ¿,134,13.63,0.43,4.4,0.61,4,6.5,¼­³²¼­,252,23.4,1002.9,-,137
2024-06-12 3:50,7.5,³²µ¿,131,13.54,0.38,4.4,0.51,4,5.6,¼­³²¼­,254,23.5,1003,-,144
2024-06-12 3:55,11.2,³²µ¿,134,13.56,0.36,4.5,0.47,4.5,7.2,¼­³²¼­,251,24.2,1003,-,153
2024-06-12 4:00,11.9,³²µ¿,140,13.53,0.37,4.4,0.52,5,5.9,¼­³²¼­,254,24.3,1003.1,-,330
2024-06-12 4:05,10.7,³²µ¿,143,13.48,0.33,4.4,0.48,4,6.5,¼­³²¼­,246,23.5,1003.1,-,146
2024-06-12 4:10,5.8,³²³²µ¿,153,13.55,0.39,4.5,0.46,5,6.3,¼­³²¼­,250,24.1,1003.2,-,134
2024-06-12 4:15,8.6,³²µ¿,139,13.5,0.34,4.6,0.63,4.5,6.8,¼­³²¼­,251,23.7,1003.3,-,136
2024-06-12 4:20,10.6,³²µ¿,136,13.57,0.36,4.5,0.58,4.5,7.7,¼­³²¼­,245,23.5,1003.3,-,142
2024-06-12 4:25,8.5,³²µ¿,134,13.49,0.39,4.6,0.53,5,7.8,¼­³²¼­,249,23.6,1003.3,-,146
2024-06-12 4:30,8.7,³²µ¿,140,13.58,0.45,4.2,0.66,4.5,8.3,¼­³²¼­,247,23.4,1003.3,-,150
2024-06-12 4:35,8.5,³²µ¿,133,13.45,0.39,4.4,0.56,4.5,8.2,¼­³²¼­,249,23.4,1003.4,-,142
2024-06-12 4:40,7,³²µ¿,140,13.57,0.41,4.3,0.56,4,7.7,¼­³²¼­,248,23.2,1003.5,-,137
2024-06-12 4:45,10.1,³²µ¿,130,13.44,0.35,4.4,0.5,4,8.1,¼­³²¼­,251,23.7,1003.5,-,133
2024-06-12 4:50,11,µ¿³²µ¿,120,13.41,0.38,4.1,0.63,4,8.7,¼­³²¼­,249,23.6,1003.4,-,143
2024-06-12 4:55,12.6,³²µ¿,124,13.54,0.29,4.3,0.49,4.5,8.2,¼­³²¼­,251,24.3,1003.5,-,134
2024-06-12 5:00,11.7,³²µ¿,133,13.63,0.39,4.9,0.51,4.5,8.1,¼­³²¼­,250,23.8,1003.5,-,137
2024-06-12 5:05,9.7,³²µ¿,140,13.54,0.33,4.3,0.45,4.5,8.2,¼­³²¼­,253,24.2,1003.5,-,132
2024-06-12 5:10,9.8,³²µ¿,137,13.53,0.37,4.4,0.64,4.5,8.6,¼­³²¼­,254,24.3,1003.5,-,135
2024-06-12 5:15,8.5,³²µ¿,132,13.52,0.31,4.5,0.56,5.5,8.2,¼­³²¼­,257,24.2,1003.5,-,125
2024-06-12 5:20,4.6,³²³²µ¿,155,13.59,0.32,4.1,0.53,4.5,8.2,¼­³²¼­,251,23.9,1003.6,-,138
2024-06-12 5:25,6.8,µ¿³²µ¿,113,13.55,0.33,4.7,0.5,5,8.2,¼­³²¼­,247,23.3,1003.6,-,128
2024-06-12 5:30,6.3,³²µ¿,124,13.61,0.34,4.2,0.5,3,8.2,¼­³²¼­,256,24.1,1003.6,-,130
2024-06-12 5:35,3.3,³²µ¿,132,13.59,0.34,4.3,0.56,4.5,8.1,¼­³²¼­,255,24,1003.6,-,131
2024-06-12 5:40,7.8,³²³²µ¿,158,13.69,0.25,4.5,0.32,5,8.5,¼­,260,24.1,1003.7,-,126
2024-06-12 5:45,2.2,³²µ¿,146,13.63,0.35,4.4,0.5,5,8.1,¼­³²¼­,256,23.9,1003.9,-,151
2024-06-12 5:50,0.9,¼­³²¼­,247,13.63,0.28,4.1,0.42,3.5,8,¼­,260,23.8,1004,-,158
2024-06-12 5:55,4.8,¼­³²¼­,245,13.6,0.28,4.5,0.4,4.5,8.5,¼­³²¼­,251,24.1,1004,-,129
2024-06-12 6:00,0.6,¼­,270,13.61,0.29,4.3,0.39,4.5,7.9,¼­³²¼­,257,24.1,1004.1,-,137
2024-06-12 6:05,1.6,ºÏºÏ¼­,331,13.61,0.28,4.4,0.38,4,7.1,¼­³²¼­,253,23.8,1004.1,-,137
2024-06-12 6:10,0.9,ºÏµ¿,43,13.6,0.29,4.5,0.43,3.5,7.1,¼­³²¼­,252,23.5,1004.1,-,148
2024-06-12 6:15,1.8,¼­³²¼­,238,13.61,0.3,3.8,0.38,4.5,7.2,¼­³²¼­,251,23.7,1004.2,-,140
2024-06-12 6:20,0.4,¼­³²¼­,241,13.61,0.26,4.6,0.38,4.5,6.8,¼­³²¼­,254,24,1004.2,-,123
2024-06-12 6:25,3.1,¼­³²¼­,247,13.58,0.25,4.1,0.32,4.5,7.2,¼­³²¼­,258,25.1,1004.2,-,127
2024-06-12 6:30,2.9,¼­,260,13.58,0.26,4,0.41,3.5,7.4,¼­³²¼­,254,25.3,1004.2,-,140
2024-06-12 6:35,3,¼­³²¼­,250,13.58,0.25,4,0.34,4.5,6.9,¼­,263,25.2,1004.3,-,187
2024-06-12 6:40,0.3,³²¼­,228,13.6,0.27,4.4,0.43,4.5,7,¼­,266,25.5,1004.3,-,157
2024-06-12 6:45,2.8,³²µ¿,137,13.6,0.28,4.3,0.45,3.5,7.8,¼­,263,25.7,1004.3,-,164
2024-06-12 6:50,2.4,µ¿³²µ¿,105,13.62,0.27,4.2,0.42,4,7.7,¼­,267,25.6,1004.3,-,133
2024-06-12 6:55,1.4,µ¿³²µ¿,115,13.62,0.28,4.4,0.35,4,6.8,¼­,268,25.4,1004.3,-,153
2024-06-12 7:00,1.1,ºÏµ¿,34,13.61,0.27,4.4,0.44,4,7.2,¼­³²¼­,257,25,1004.3,-,124
2024-06-12 7:05,0.6,¼­ºÏ¼­,294,13.62,0.28,4.4,0.44,4.5,7.1,¼­³²¼­,256,24.6,1004.3,-,139
2024-06-12 7:10,1.1,³²³²µ¿,152,13.61,0.3,4.1,0.46,4.5,7.5,¼­,266,25.2,1004.3,-,154
2024-06-12 7:15,0.2,³²³²¼­,204,13.62,0.33,3.7,0.53,3.5,6.7,¼­,262,25.6,1004.3,-,156
2024-06-12 7:20,1.5,µ¿ºÏµ¿,78,13.62,0.26,3.9,0.34,5,6.5,¼­,264,25.7,1004.3,-,125
2024-06-12 7:25,3.2,µ¿,101,13.62,0.26,4,0.44,4,5.4,¼­ºÏ¼­,282,25.4,1004.5,-,138
2024-06-12 7:30,1.1,³²µ¿,135,13.63,0.33,3.8,0.49,3,4.1,¼­ºÏ¼­,286,23.9,1004.6,-,108
2024-06-12 7:35,4,µ¿,97,13.63,0.27,4.1,0.36,4.5,4,¼­ºÏ¼­,294,23.9,1004.6,-,144
2024-06-12 7:40,3.9,µ¿ºÏµ¿,66,13.62,0.25,4.1,0.36,4,3.3,¼­ºÏ¼­,293,24.1,1004.6,-,153
2024-06-12 7:45,5.4,µ¿,80,13.63,0.26,3.8,0.37,4,2.7,¼­ºÏ¼­,301,23.6,1004.6,-,137
2024-06-12 7:50,1.6,ºÏºÏµ¿,27,13.63,0.26,4,0.43,3.5,2.2,ºÏ¼­,322,21.8,1004.5,-,330
2024-06-12 7:55,2.9,µ¿,87,13.65,0.32,3.7,0.42,3.5,2.2,ºÏºÏ¼­,335,21.3,1004.6,-,130
2024-06-12 8:00,2.6,µ¿,83,13.66,0.34,4,0.53,3,2.3,ºÏºÏ¼­,348,19.6,1004.7,-,144
2024-06-12 8:05,2.4,µ¿³²µ¿,108,13.67,0.31,4,0.38,4,2.5,ºÏºÏ¼­,332,19.1,1004.8,-,141
2024-06-12 8:10,2.9,µ¿³²µ¿,115,13.69,0.35,4,0.57,3.5,2.9,ºÏºÏ¼­,335,19.1,1004.9,-,149
2024-06-12 8:15,3.9,µ¿,95,13.67,0.28,3.8,0.37,3.5,2.7,ºÏ¼­,322,19.1,1005,-,159
2024-06-12 8:20,4.3,µ¿,96,13.68,0.29,3.9,0.38,3.5,2.8,ºÏ¼­,316,18.8,1005.1,-,152
2024-06-12 8:25,0.9,µ¿³²µ¿,123,13.68,0.35,4.1,0.56,4,2.8,¼­ºÏ¼­,295,18.6,1005.2,-,153
2024-06-12 8:30,3.8,µ¿³²µ¿,114,13.68,0.35,3.9,0.49,4,3.3,¼­ºÏ¼­,298,20.1,1005.2,-,136
2024-06-12 8:35,2,µ¿,88,13.7,0.32,3.8,0.5,4,2.3,¼­ºÏ¼­,296,21,1005.3,-,130
2024-06-12 8:40,3.5,³²,185,13.77,0.34,3.8,0.45,4.5,2.3,ºÏ¼­,321,21.3,1005.3,-,124
2024-06-12 8:45,4.3,³²³²µ¿,162,13.76,0.33,3.9,0.48,3.5,1.5,ºÏ¼­,310,22.5,1005.3,-,135
2024-06-12 8:50,4,³²³²µ¿,162,13.75,0.28,3.7,0.37,3.5,0.8,¼­ºÏ¼­,296,22.9,1005.3,-,144
2024-06-12 8:55,4.8,³²³²µ¿,164,13.78,0.34,3.9,0.43,4,1.6,¼­ºÏ¼­,293,24.4,1005.3,-,135
2024-06-12 9:00,5.4,³²³²µ¿,163,13.79,0.3,3.8,0.41,3.5,1.7,ºÏ,3,24.8,1005.2,-,145
2024-06-12 9:05,5.4,³²³²¼­,202,13.82,0.3,3.5,0.56,3.5,1.5,ºÏºÏ¼­,339,25.2,1005.2,-,187
2024-06-12 9:10,3.5,³²³²µ¿,159,13.82,0.31,3.8,0.47,3.5,1.7,ºÏ¼­,308,26.7,1005.2,-,270
2024-06-12 9:15,3.5,³²³²µ¿,160,13.81,0.29,3.5,0.38,4,0.7,ºÏºÏ¼­,344,26.6,1005.2,-,64
2024-06-12 9:20,3,³²µ¿,129,13.82,0.33,3.8,0.52,4,0.3,ºÏ,350,27.3,1005.2,-,320
2024-06-12 9:25,3.1,³²³²µ¿,165,13.85,0.32,3.9,0.45,3.5,0,ºÏºÏ¼­,346,27.6,1005.1,-,136
2024-06-12 9:30,2.4,³²,173,13.85,0.34,3.9,0.51,3.5,0.8,³²,177,28.2,1005,-,127
2024-06-12 9:35,3.2,³²³²µ¿,148,13.84,0.35,4,0.57,3.5,1,³²³²µ¿,166,27.6,1004.9,-,147
2024-06-12 9:40,5.1,³²³²¼­,203,13.86,0.28,3.6,0.41,4,0.3,³²³²¼­,202,27.8,1004.8,-,314
2024-06-12 9:45,2.5,³²¼­,216,13.88,0.27,3.8,0.42,4.5,0.4,¼­,267,28,1004.8,-,121
2024-06-12 9:50,1.9,³²³²¼­,213,13.88,0.32,3.8,0.45,3.5,0.6,ºÏµ¿,42,27.6,1004.8,-,234
2024-06-12 9:55,1.1,³²µ¿,140,13.88,0.3,3.6,0.37,3.5,1.1,µ¿ºÏµ¿,71,25.9,1004.8,-,299
2024-06-12 10:00,1.6,µ¿,83,13.86,0.35,3.5,0.57,3.5,1.2,µ¿ºÏµ¿,72,26.1,1004.9,-,105
2024-06-12 10:05,0.7,³²µ¿,127,13.88,0.32,3.8,0.46,4,1.2,µ¿ºÏµ¿,75,27.2,1004.8,-,124
2024-06-12 10:10,3.9,¼­,272,13.91,0.33,3.7,0.44,4,1,µ¿,85,28.3,1004.8,-,174
2024-06-12 10:15,2.1,ºÏºÏ¼­,345,13.85,0.31,3.5,0.45,3.5,1.7,µ¿³²µ¿,104,27.8,1004.7,-,357
2024-06-12 10:20,4.3,ºÏµ¿,42,13.76,0.35,3.7,0.47,3.5,2.7,µ¿³²µ¿,117,26,1004.7,-,160
2024-06-12 10:25,2.6,ºÏ¼­,318,13.75,0.29,3.6,0.41,4,2.5,µ¿³²µ¿,122,26.9,1004.7,-,298
2024-06-12 10:30,3.3,ºÏ,350,13.78,0.34,3.7,0.48,3.5,2.3,³²µ¿,140,27.2,1004.7,-,122
2024-06-12 10:35,2.3,ºÏ¼­,311,13.84,0.31,4,0.44,3.5,2.1,³²µ¿,142,27,1004.7,-,111
2024-06-12 10:40,2.3,ºÏ¼­,314,13.79,0.32,3.7,0.53,3.5,1.8,³²µ¿,138,27.3,1004.7,-,85
2024-06-12 10:45,6.1,ºÏºÏ¼­,346,13.77,0.31,3.8,0.42,4,2,µ¿³²µ¿,119,27.1,1004.8,-,89
2024-06-12 10:50,5.7,ºÏµ¿,45,13.69,0.31,3.5,0.5,3.5,2.8,µ¿³²µ¿,106,27,1004.7,-,331
2024-06-12 10:55,5,ºÏ,358,13.64,0.28,3.7,0.4,3,3.3,µ¿³²µ¿,106,27.5,1004.7,-,135
2024-06-12 11:00,4.5,ºÏ¼­,320,13.64,0.28,3.7,0.4,3.5,4,µ¿³²µ¿,118,27.1,1004.7,-,341
2024-06-12 11:05,2.7,ºÏ,357,13.65,0.34,3.6,0.52,4,4.3,µ¿³²µ¿,118,25.7,1004.6,-,260
2024-06-12 11:10,5.3,ºÏºÏµ¿,18,13.5,0.33,3.7,0.52,3.5,4.2,µ¿³²µ¿,111,24.4,1004.6,-,305
2024-06-12 11:15,3.1,ºÏ,358,13.66,0.33,3.3,0.5,3.5,3.9,µ¿,100,23.7,1004.7,-,235
2024-06-12 11:20,1.2,¼­³²¼­,238,13.87,0.34,3.6,0.54,3,3.1,µ¿³²µ¿,112,23.8,1004.7,-,115
2024-06-12 11:25,5.6,¼­,270,14.16,0.3,3.6,0.42,3.5,2.9,µ¿,98,24,1004.8,-,156
2024-06-12 11:30,6.4,¼­,280,14.2,0.36,3.7,0.56,3.5,3.4,µ¿³²µ¿,103,24,1004.7,-,334
2024-06-12 11:35,3.2,¼­ºÏ¼­,297,14.09,0.36,3.7,0.5,3.5,3.6,µ¿³²µ¿,108,24.3,1004.7,-,149
2024-06-12 11:40,2.7,ºÏ¼­,314,14.01,0.37,3.6,0.57,4,3.8,µ¿³²µ¿,106,24.3,1004.7,-,138
2024-06-12 11:45,9.7,ºÏ¼­,313,14.18,0.32,3.5,0.52,3,3.6,µ¿,89,24.2,1004.7,-,124
2024-06-12 11:50,10.2,ºÏºÏ¼­,329,14.25,0.31,3.5,0.49,4,2.9,µ¿,99,23.8,1004.8,-,359
2024-06-12 11:55,14.4,ºÏ¼­,322,14.29,0.32,3.5,0.46,4,2.5,³²µ¿,127,23.7,1004.7,-,123
2024-06-12 12:00,16.5,ºÏ¼­,322,14.68,0.37,3.6,0.6,4,1.9,µ¿³²µ¿,116,23.8,1004.8,-,114
2024-06-12 12:05,23.4,ºÏºÏ¼­,338,15.69,0.38,3.4,0.48,4,2.1,µ¿,81,23.6,1004.8,-,340
2024-06-12 12:10,23.5,ºÏºÏ¼­,344,15.89,0.3,3.7,0.42,3.5,1.8,³²¼­,219,22.9,1004.8,-,133
2024-06-12 12:15,22.7,ºÏºÏ¼­,347,16.02,0.35,3.6,0.47,5,1.8,³²³²¼­,202,23.1,1004.9,-,333
2024-06-12 12:20,32.4,ºÏºÏ¼­,338,16.63,0.29,3.6,0.4,3,1.7,³²µ¿,144,24.5,1004.9,-,133
2024-06-12 12:25,28.1,ºÏºÏ¼­,343,17.17,0.28,3.6,0.49,3,1.2,µ¿ºÏµ¿,71,26,1004.9,-,133
2024-06-12 12:30,29.1,ºÏºÏ¼­,346,17.43,0.32,3.6,0.46,3.5,1.1,¼­³²¼­,253,23.8,1004.9,-,132
2024-06-12 12:35,33.4,ºÏºÏ¼­,347,17.28,0.33,3.7,0.49,4,1,³²³²¼­,203,23.5,1004.9,-,136
2024-06-12 12:40,43.3,ºÏºÏ¼­,345,17.56,0.32,3.7,0.43,3.5,2.7,³²,180,23.8,1004.8,-,166
2024-06-12 12:45,39.1,ºÏºÏ¼­,346,17.55,0.31,3.4,0.38,3.5,3.2,³²³²µ¿,158,24.1,1004.8,-,132
2024-06-12 12:50,42.8,ºÏºÏ¼­,347,17.92,0.32,3.6,0.45,3.5,3,³²³²µ¿,150,24.9,1004.8,-,322
2024-06-12 12:55,47.4,ºÏºÏ¼­,344,18.24,0.31,3.7,0.55,4,2.2,³²³²µ¿,150,24.7,1004.9,-,140
2024-06-12 13:00,47,ºÏºÏ¼­,344,18.55,0.35,3.7,0.5,3,1.8,³²³²µ¿,165,24,1004.9,-,159
2024-06-12 13:05,47,ºÏºÏ¼­,345,18.37,0.32,3.9,0.45,4,0.7,ºÏ¼­,318,23.9,1004.9,-,113
2024-06-12 13:10,51.2,ºÏºÏ¼­,347,18.21,0.28,3.8,0.4,4,0.7,ºÏºÏ¼­,332,23.9,1005,-,109
2024-06-12 13:15,47.1,ºÏºÏ¼­,347,17.91,0.31,3.6,0.51,4,1.2,ºÏ,7,23.9,1005,-,102
2024-06-12 13:20,44.1,ºÏ,351,17.68,0.26,3.7,0.4,3.5,0.9,ºÏ,1,23.9,1005,-,63
2024-06-12 13:25,42.9,ºÏ,349,17.47,0.28,3.6,0.39,3,0.1,ºÏºÏµ¿,13,24.3,1004.9,-,154
2024-06-12 13:30,40,ºÏ,350,17.29,0.27,3.8,0.36,3.5,0.3,ºÏµ¿,39,24.7,1004.9,-,337
2024-06-12 13:35,44,ºÏ,354,17.36,0.32,3.7,0.46,3,0,µ¿,82,25.2,1004.8,-,140
2024-06-12 13:40,47.2,ºÏ,356,17.66,0.29,3.7,0.39,3.5,0,µ¿,90,25.8,1004.8,-,163
2024-06-12 13:45,44.4,ºÏ,356,17.6,0.34,3.5,0.47,3,0,ºÏ,8,25.6,1004.8,-,117
2024-06-12 13:50,46.1,ºÏ,357,17.84,0.28,3.5,0.42,3.5,0,ºÏ,0,25.7,1004.7,-,184
2024-06-12 13:55,49.1,ºÏ,359,17.98,0.28,3.6,0.41,3.5,0.1,ºÏºÏ¼­,340,25.8,1004.7,-,344
2024-06-12 14:00,49,ºÏ,358,18.23,0.27,3.5,0.53,3.5,0,ºÏºÏ¼­,340,26.1,1004.7,-,162
2024-06-12 14:05,49.3,ºÏ,357,18.5,0.28,3.6,0.4,3.5,0,µ¿ºÏµ¿,67,27.3,1004.7,-,151
2024-06-12 14:10,51.1,ºÏ,355,18.46,0.26,3.5,0.36,3.5,0.3,³²µ¿,131,27.7,1004.6,-,105
2024-06-12 14:15,51.1,ºÏ,358,18.42,0.27,3.3,0.53,3.5,0.5,³²³²µ¿,152,27.6,1004.6,-,333
2024-06-12 14:20,52.1,ºÏ,357,18.39,0.26,3.7,0.42,3.5,0.1,³²µ¿,132,27.6,1004.6,-,277
2024-06-12 14:25,51.6,ºÏ,357,18.47,0.27,3.3,0.46,3,0.7,ºÏ¼­,308,27.1,1004.6,-,311
2024-06-12 14:30,49.5,ºÏ,360,18.42,0.24,3.5,0.34,3,0.7,¼­,275,25,1004.6,-,326
2024-06-12 14:35,46.3,ºÏ,2,18.32,0.28,3.6,0.36,4,0.4,¼­ºÏ¼­,303,25.3,1004.5,-,142
2024-06-12 14:40,45.3,ºÏ,359,18.18,0.28,3.4,0.43,3.5,1.3,ºÏºÏ¼­,331,24.6,1004.5,-,153
2024-06-12 14:45,47,ºÏ,357,18.27,0.29,3.6,0.48,4,1.1,ºÏºÏ¼­,341,23.9,1004.5,-,349
2024-06-12 14:50,43.6,ºÏ,2,18.18,0.26,3.6,0.39,3,0.6,ºÏºÏ¼­,342,24.2,1004.5,-,313
2024-06-12 14:55,43.6,ºÏ,4,18.07,0.26,3.5,0.39,3,0.4,ºÏ,356,24.5,1004.4,-,8
2024-06-12 15:00,46.5,ºÏ,4,18.03,0.31,3.4,0.54,3,0.6,ºÏ,4,24.5,1004.4,-,330
2024-06-12 15:05,46.2,ºÏ,5,18.03,0.24,3.6,0.38,3.5,0.1,ºÏ,349,24.7,1004.4,-,130
2024-06-12 15:10,41.8,ºÏ,6,17.92,0.22,3.6,0.31,3.5,0,ºÏºÏ¼­,342,25.2,1004.4,-,193
2024-06-12 15:15,42,ºÏ,7,17.98,0.24,3.5,0.37,3,0,ºÏ,3,25.8,1004.3,-,233
2024-06-12 15:20,41.5,ºÏ,10,17.98,0.26,3.4,0.37,4,0,µ¿,82,26.4,1004.3,-,161
2024-06-12 15:25,41.4,ºÏ,9,17.85,0.23,3.8,0.33,3.5,0.1,µ¿³²µ¿,107,26.5,1004.3,-,116
2024-06-12 15:30,40.6,ºÏ,6,17.82,0.26,3.7,0.38,4,0.7,³²µ¿,139,26.4,1004.3,-,26
2024-06-12 15:35,38.8,ºÏ,8,17.56,0.25,3.6,0.39,3.5,1.6,³²,170,26.4,1004.3,-,329
2024-06-12 15:40,40.7,ºÏ,7,17.28,0.25,3.7,0.36,3,1.6,³²³²µ¿,166,26.3,1004.3,-,223
2024-06-12 15:45,41,ºÏ,9,17.12,0.23,3.9,0.33,3.5,2.3,³²,171,26,1004.2,-,317
2024-06-12 15:50,42.1,ºÏ,4,17.07,0.26,3.5,0.48,3.5,2.8,³²,170,25.8,1004.2,-,339
2024-06-12 15:55,41.5,ºÏ,4,17.07,0.25,3.7,0.42,3,2.8,³²,174,25.6,1004.2,-,164
2024-06-12 16:00,40.2,ºÏ,4,17.14,0.27,3.9,0.33,3.5,3,³²,177,25.1,1004.2,-,136
2024-06-12 16:05,38.2,ºÏ,9,16.98,0.25,3.7,0.51,3.5,3.3,³²,175,24.8,1004.2,-,337
2024-06-12 16:10,35.2,ºÏ,10,16.85,0.21,3.7,0.34,3.5,3.7,³²,175,24.8,1004.2,-,332
2024-06-12 16:15,38.5,ºÏ,3,17.28,0.23,3.3,0.28,3,4.3,³²,174,24.9,1004.2,-,335
2024-06-12 16:20,36.4,ºÏ,6,17.2,0.23,3.5,0.33,3.5,4.6,³²,173,25.2,1004.2,-,135
2024-06-12 16:25,34.1,ºÏ,5,17.26,0.23,3.6,0.34,3.5,4.3,³²,169,25.3,1004.2,-,337
2024-06-12 16:30,35.7,ºÏ,4,17.2,0.22,3.7,0.34,3.5,3.9,³²³²µ¿,168,25.4,1004.1,-,332
2024-06-12 16:35,34.4,ºÏ,5,17.07,0.23,3.5,0.34,4,3.6,³²³²µ¿,163,25.2,1004.1,-,247
2024-06-12 16:40,35.8,ºÏ,9,17.13,0.26,3.6,0.39,4,3.8,³²³²µ¿,166,24.9,1004,-,175
2024-06-12 16:45,35.5,ºÏºÏµ¿,12,17.78,0.27,3.6,0.36,3.5,4,³²³²µ¿,168,24.7,1003.9,-,343
2024-06-12 16:50,35.7,ºÏ,9,18.84,0.26,3.4,0.35,3.5,3.6,³²,173,24.5,1003.8,-,353
2024-06-12 16:55,33.1,ºÏ,11,18.42,0.28,3.3,0.4,3.5,3,³²,177,24.4,1003.8,-,100
2024-06-12 17:00,32.8,ºÏ,7,18.49,0.26,3.3,0.39,3.5,2.5,³²,173,24.4,1003.7,-,340
2024-06-12 17:05,36.3,ºÏ,6,18.91,0.24,3.5,0.43,3.5,2.4,³²,174,24.4,1003.7,-,228
2024-06-12 17:10,37.9,ºÏ,4,18.84,0.27,3.4,0.46,3,2.7,³²,171,24.5,1003.6,-,335
2024-06-12 17:15,38.1,ºÏ,5,18.48,0.29,3.4,0.4,3.5,3,³²,169,24.6,1003.6,-,345
2024-06-12 17:20,37.2,ºÏ,6,18.39,0.25,3.6,0.39,3.5,2.8,³²,171,24.5,1003.6,-,126
2024-06-12 17:25,36.3,ºÏ,9,18.16,0.25,3.4,0.36,3.5,2.8,³²³²µ¿,162,24.6,1003.6,-,148
2024-06-12 17:30,35.4,ºÏ,9,18.09,0.26,3.4,0.42,3.5,2.8,³²³²µ¿,153,24.7,1003.6,-,354
2024-06-12 17:35,34.1,ºÏ,5,18.05,0.23,3.4,0.35,3.5,3.1,³²³²µ¿,152,24.6,1003.6,-,35
2024-06-12 17:40,33.3,ºÏ,9,17.78,0.28,3.6,0.56,3.5,3.1,³²³²µ¿,157,24.4,1003.6,-,351
2024-06-12 17:45,33.7,ºÏ,10,17.42,0.24,3.3,0.38,3,3.2,³²³²µ¿,159,24.2,1003.6,-,343
2024-06-12 17:50,34.8,ºÏºÏµ¿,12,17.24,0.27,3.8,0.37,3,3.1,³²³²µ¿,159,24.1,1003.6,-,81
2024-06-12 17:55,35.2,ºÏºÏµ¿,13,17.11,0.25,3.6,0.39,3.5,3.1,³²³²µ¿,162,23.9,1003.6,-,318
2024-06-12 18:00,31.5,ºÏºÏµ¿,14,17.09,0.25,3.6,0.47,3,3.1,³²³²µ¿,165,23.8,1003.6,-,329
2024-06-12 18:05,29.7,ºÏºÏµ¿,15,17.23,0.25,3.4,0.38,3,2.7,³²,169,23.8,1003.7,-,331
2024-06-12 18:10,30.5,ºÏºÏµ¿,17,16.61,0.24,4.4,0.36,4,2.4,³²³²µ¿,156,23.8,1003.7,-,104
2024-06-12 18:15,31.1,ºÏ,11,16.38,0.25,3.9,0.35,3,2.4,³²³²µ¿,151,24,1003.7,-,130
2024-06-12 18:20,31.3,ºÏºÏµ¿,12,16.8,0.24,3.8,0.3,3,2.9,³²³²µ¿,148,23.9,1003.6,-,332
2024-06-12 18:25,31.1,ºÏºÏµ¿,12,16.96,0.27,3.8,0.44,6,3.2,³²³²µ¿,157,23.7,1003.6,-,337
2024-06-12 18:30,27.7,ºÏºÏµ¿,20,16.69,0.27,3.4,0.42,4,3.2,³²³²µ¿,154,23.5,1003.6,-,331
2024-06-12 18:35,27.8,ºÏºÏµ¿,19,17.2,0.24,3.8,0.32,3.5,3.2,³²³²µ¿,149,23.6,1003.6,-,314
2024-06-12 18:40,28.8,ºÏºÏµ¿,17,17.72,0.28,3.2,0.35,3,3.5,³²³²µ¿,155,23.8,1003.5,-,331
2024-06-12 18:45,29.2,ºÏºÏµ¿,17,17.55,0.26,3.7,0.35,3.5,3.8,³²³²µ¿,159,23.8,1003.5,-,322
2024-06-12 18:50,27.8,ºÏºÏµ¿,19,17.38,0.22,3.5,0.32,4,3.7,³²³²µ¿,164,23.8,1003.5,-,27
2024-06-12 18:55,32.2,ºÏºÏµ¿,15,17.26,0.28,4.3,0.33,3.5,2.6,³²³²¼­,193,23.2,1003.6,-,103
2024-06-12 19:00,34.1,ºÏ,5,16.98,0.24,3.5,0.35,3.5,3,³²³²¼­,196,22.1,1003.6,-,348
2024-06-12 19:05,31.4,ºÏ,3,17.32,0.25,3.4,0.37,3,3.2,³²,183,22,1003.6,-,269
