°üÃø¼Ò¸í:Åë¿µÇ×,,,,,,,,,,,,,,
À§µµ:34.773333,,,,,,,,,,,,,,
°æµµ:128.46,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-17 12:10,6.8,¼­ºÏ¼­,295,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:20,6.2,¼­,274,19.94,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:30,9.1,¼­,265,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:40,6.8,¼­,264,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-17 12:50,4.7,¼­,264,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:00,2.6,ºÏ¼­,306,20.55,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:10,2.8,¼­³²¼­,247,20.44,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:20,6.1,³²¼­,233,20.65,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:30,4.6,¼­³²¼­,251,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:40,5.6,¼­ºÏ¼­,287,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-17 13:50,6.3,¼­ºÏ¼­,293,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:00,6.2,ºÏºÏ¼­,331,21.11,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:10,4,¼­,261,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:20,1.3,¼­ºÏ¼­,292,20.96,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:30,5.2,ºÏ,9,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:40,2.3,ºÏ,349,20.55,-,-,-,-,-,-,-,-,-,-
2024-06-17 14:50,4.5,ºÏ,356,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:00,5.1,ºÏ,4,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:10,4.6,ºÏºÏ¼­,337,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:20,4.8,ºÏ¼­,323,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:30,5.2,ºÏºÏ¼­,346,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:40,3.7,ºÏ,359,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-17 15:50,5.6,ºÏºÏµ¿,13,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:00,7.3,ºÏ,0,20.9,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:10,5,ºÏºÏµ¿,27,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:20,6.4,ºÏ,10,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:30,7,ºÏ,7,20.75,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:40,6.3,ºÏºÏ¼­,333,20.47,-,-,-,-,-,-,-,-,-,-
2024-06-17 16:50,3.4,¼­ºÏ¼­,297,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:00,2.7,ºÏ¼­,324,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:10,2.2,¼­ºÏ¼­,291,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:20,4.5,ºÏ,352,20.69,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:30,3.5,ºÏºÏµ¿,17,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:40,0.5,ºÏµ¿,41,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-17 17:50,1.9,µ¿ºÏµ¿,58,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:00,2.1,ºÏ¼­,307,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:10,2.4,³²³²¼­,199,20.41,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:20,1.6,¼­ºÏ¼­,287,20.43,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:30,3.5,¼­ºÏ¼­,286,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:40,3.9,ºÏºÏ¼­,343,20.61,-,-,-,-,-,-,-,-,-,-
2024-06-17 18:50,9.2,¼­,259,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:00,7.5,¼­³²¼­,248,20.73,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:10,8,¼­³²¼­,248,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:20,4.7,¼­ºÏ¼­,285,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:30,8.2,¼­ºÏ¼­,295,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:40,6.4,¼­ºÏ¼­,287,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-17 19:50,8.2,¼­ºÏ¼­,299,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:00,5.4,ºÏ¼­,313,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:10,6.7,¼­ºÏ¼­,284,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:20,7.8,¼­³²¼­,250,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:30,9.9,¼­,259,20.76,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:40,11.7,¼­,277,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-17 20:50,8.8,¼­,265,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:00,11.9,¼­ºÏ¼­,288,20.65,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:10,9.2,ºÏ¼­,310,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:20,9.6,ºÏ¼­,308,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:30,9.6,ºÏºÏ¼­,342,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:40,10,ºÏ,359,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-17 21:50,8.5,ºÏºÏ¼­,347,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:00,11.9,ºÏºÏ¼­,340,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:10,11.5,ºÏ,349,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:20,11.5,ºÏ,352,21.01,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:30,11,ºÏ,8,21.01,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:40,14.6,ºÏºÏµ¿,15,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-17 22:50,11.8,ºÏ,5,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:00,14.5,ºÏ,9,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:10,14.7,ºÏ,8,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:20,14.3,ºÏ,358,20.6,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:30,12.9,ºÏ,7,20.57,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:40,12.7,ºÏºÏµ¿,14,20.72,-,-,-,-,-,-,-,-,-,-
2024-06-17 23:50,13,ºÏ,356,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:00,14.1,ºÏºÏ¼­,338,20.72,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:10,11.3,ºÏºÏ¼­,331,20.84,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:20,13.2,ºÏ¼­,326,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:30,13,ºÏ¼­,326,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:40,13.6,ºÏ¼­,325,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-18 0:50,19.8,ºÏºÏ¼­,328,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:00,18,ºÏºÏ¼­,328,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:10,19.2,ºÏºÏ¼­,329,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:20,14.9,ºÏ¼­,314,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:30,17,ºÏºÏ¼­,328,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:40,21.6,ºÏºÏ¼­,335,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-18 1:50,21.4,ºÏºÏ¼­,333,19.74,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:00,21.8,ºÏºÏ¼­,339,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:10,18.3,ºÏºÏ¼­,334,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:20,22.4,ºÏºÏ¼­,342,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:30,21.5,ºÏºÏ¼­,337,20.73,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:40,17.7,ºÏºÏ¼­,330,20.65,-,-,-,-,-,-,-,-,-,-
2024-06-18 2:50,18.4,ºÏ¼­,322,20.55,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:00,15.7,ºÏ¼­,325,20.5,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:10,15.8,ºÏºÏ¼­,327,20.52,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:20,15.8,ºÏ¼­,326,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:30,13.5,ºÏ¼­,314,20.63,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:40,14.1,ºÏ¼­,319,20.59,-,-,-,-,-,-,-,-,-,-
2024-06-18 3:50,13.4,ºÏºÏ¼­,329,20.56,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:00,14.6,ºÏºÏ¼­,337,20.5,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:10,16.4,ºÏºÏ¼­,347,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:20,16.6,ºÏºÏ¼­,340,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:30,11.1,ºÏºÏ¼­,339,20.47,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:40,12.7,ºÏºÏ¼­,332,20.38,-,-,-,-,-,-,-,-,-,-
2024-06-18 4:50,11.5,ºÏºÏ¼­,337,20.31,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:00,11.9,ºÏºÏ¼­,339,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:10,10.4,ºÏºÏ¼­,341,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:20,11.5,ºÏ,352,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:30,8.6,ºÏºÏ¼­,333,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:40,6.7,ºÏºÏ¼­,338,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-18 5:50,11.8,ºÏ,350,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:00,9.1,ºÏ¼­,325,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:10,12.1,ºÏ¼­,323,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:20,9.7,ºÏ,353,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:30,9,ºÏºÏµ¿,17,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:40,11.4,ºÏ,0,20.29,-,-,-,-,-,-,-,-,-,-
2024-06-18 6:50,9.4,ºÏºÏµ¿,27,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:00,14.6,ºÏºÏµ¿,13,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:10,6.4,ºÏºÏµ¿,20,20.49,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:20,11.2,ºÏµ¿,50,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:30,12,µ¿ºÏµ¿,61,20.5,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:40,10,µ¿ºÏµ¿,67,20.63,-,-,-,-,-,-,-,-,-,-
2024-06-18 7:50,11.8,µ¿ºÏµ¿,62,20.45,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:00,7,ºÏµ¿,46,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:10,8.4,µ¿ºÏµ¿,64,20.66,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:20,8.5,µ¿ºÏµ¿,58,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:30,11.6,µ¿ºÏµ¿,62,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:40,10,ºÏµ¿,48,20.84,-,-,-,-,-,-,-,-,-,-
2024-06-18 8:50,9.2,ºÏµ¿,49,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:00,9.4,ºÏµ¿,56,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:10,11.3,µ¿ºÏµ¿,68,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:20,14.1,µ¿ºÏµ¿,61,21.27,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:30,7.4,ºÏµ¿,53,21.08,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:40,6.1,ºÏµ¿,48,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-18 9:50,4.9,µ¿ºÏµ¿,60,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:00,4.3,ºÏºÏµ¿,18,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:10,5.8,ºÏ,11,21.02,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:20,4.4,ºÏ,349,20.96,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:30,6,ºÏºÏ¼­,336,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:40,5.6,ºÏ¼­,321,20.92,-,-,-,-,-,-,-,-,-,-
2024-06-18 10:50,6.9,ºÏºÏ¼­,327,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:00,9.7,ºÏ¼­,311,20.69,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:10,10.3,¼­ºÏ¼­,290,20.58,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:20,12.2,¼­ºÏ¼­,301,20.65,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:30,9.3,ºÏºÏ¼­,330,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:40,8.3,ºÏºÏ¼­,339,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-18 11:50,13,ºÏºÏ¼­,335,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:00,9.5,ºÏ¼­,321,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:10,7.5,ºÏ¼­,326,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:20,6.9,¼­ºÏ¼­,300,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:30,5.7,¼­ºÏ¼­,300,20.75,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:40,6.8,ºÏ¼­,312,21.17,-,-,-,-,-,-,-,-,-,-
2024-06-18 12:50,6.3,ºÏ¼­,314,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:00,6.6,¼­³²¼­,253,21.41,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:10,4.2,¼­³²¼­,255,20.51,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:20,5.5,¼­³²¼­,244,20.47,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:30,8.1,³²¼­,236,20.43,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:40,6.8,¼­³²¼­,257,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-18 13:50,6.9,¼­,262,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:00,7.2,¼­³²¼­,248,20.76,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:10,6.4,¼­³²¼­,239,20.31,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:20,2.8,¼­,278,20.42,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:30,5.8,³²¼­,226,20.49,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:40,5.3,³²¼­,222,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-18 14:50,0.7,¼­,281,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:00,1.2,³²³²¼­,194,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:10,2,µ¿³²µ¿,106,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:20,2.8,³²³²µ¿,160,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:30,1.1,µ¿,98,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:40,4.2,³²µ¿,134,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-18 15:50,4.5,µ¿,81,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:00,4.8,µ¿³²µ¿,112,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:10,8.1,µ¿³²µ¿,115,19.94,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:20,7.4,³²µ¿,133,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:30,6.9,³²µ¿,127,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:40,8.4,µ¿³²µ¿,121,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-18 16:50,9.5,µ¿³²µ¿,108,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:00,6.3,µ¿³²µ¿,111,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:10,3.5,³²³²µ¿,147,20,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:20,8.1,µ¿³²µ¿,122,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:30,9,³²µ¿,130,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:40,6.3,µ¿³²µ¿,118,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-18 17:50,9.1,³²µ¿,133,20.61,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:00,7.4,µ¿,89,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:10,6.3,³²µ¿,130,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:20,1.3,ºÏµ¿,54,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:30,9.8,ºÏ,5,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:40,8.9,ºÏºÏµ¿,19,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-18 18:50,8.9,ºÏµ¿,49,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:00,7.4,µ¿ºÏµ¿,70,20.84,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:10,6.6,ºÏµ¿,49,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:20,7.5,µ¿ºÏµ¿,60,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:30,7.1,ºÏµ¿,55,20.92,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:40,5,µ¿ºÏµ¿,65,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-18 19:50,4.9,µ¿ºÏµ¿,73,21.02,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:00,5.3,µ¿,80,20.96,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:10,3.1,µ¿,83,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:20,4.2,ºÏµ¿,38,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:30,1.6,ºÏºÏµ¿,17,20.69,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:40,2.1,ºÏµ¿,44,20.66,-,-,-,-,-,-,-,-,-,-
2024-06-18 20:50,2.4,ºÏºÏµ¿,12,20.4,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:00,1.4,ºÏ¼­,321,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:10,2.9,¼­ºÏ¼­,291,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:20,3,¼­ºÏ¼­,303,20.08,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:30,5.7,¼­³²¼­,242,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:40,4.4,¼­ºÏ¼­,290,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-18 21:50,5.3,¼­ºÏ¼­,299,21.33,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:00,5.2,¼­,276,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:10,6,¼­ºÏ¼­,286,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:20,4.1,ºÏ¼­,313,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:30,6,ºÏºÏ¼­,343,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:40,7,ºÏºÏ¼­,339,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-18 22:50,6.9,ºÏºÏ¼­,334,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:00,9,ºÏºÏ¼­,335,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:10,9.7,ºÏºÏ¼­,345,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:20,9.1,ºÏ¼­,322,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:30,9.7,¼­ºÏ¼­,295,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:40,10.8,¼­ºÏ¼­,302,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-18 23:50,12.5,ºÏ¼­,323,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:00,12.7,ºÏ¼­,317,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:10,12.7,ºÏ¼­,319,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:20,8.9,ºÏ¼­,318,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:30,10.8,¼­ºÏ¼­,302,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:40,10.4,¼­ºÏ¼­,298,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-19 0:50,13.8,ºÏ¼­,319,20.57,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:00,12.1,ºÏ¼­,313,20.23,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:10,14.2,ºÏ¼­,325,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:20,12,ºÏ¼­,306,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:30,11.9,¼­ºÏ¼­,297,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:40,11.8,¼­ºÏ¼­,300,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-19 1:50,14,ºÏ¼­,316,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:00,17.8,ºÏºÏ¼­,331,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:10,19.8,ºÏºÏ¼­,338,20.08,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:20,17.1,ºÏ¼­,321,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:30,15.8,ºÏ¼­,320,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:40,15.6,ºÏ¼­,316,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-19 2:50,16.4,ºÏºÏ¼­,333,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:00,16.5,ºÏ¼­,324,20,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:10,14.5,ºÏ¼­,321,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:20,13.4,ºÏºÏ¼­,330,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:30,14.3,ºÏ¼­,314,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:40,12.6,ºÏ¼­,321,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-19 3:50,13.5,ºÏ¼­,314,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:00,16,¼­ºÏ¼­,303,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:10,13,ºÏ¼­,309,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:20,14.8,ºÏ¼­,306,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:30,13.1,ºÏ¼­,316,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:40,12.3,ºÏ¼­,319,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-19 4:50,11.5,ºÏ¼­,320,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:00,12.2,ºÏ¼­,319,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:10,12.6,ºÏ¼­,320,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:20,12.3,ºÏºÏ¼­,331,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:30,13.1,ºÏºÏ¼­,334,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:40,12.5,ºÏ¼­,320,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-19 5:50,11.4,ºÏºÏ¼­,338,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:00,11.6,ºÏºÏ¼­,339,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:10,9.2,ºÏºÏ¼­,342,19.74,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:20,9,ºÏºÏ¼­,343,19.74,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:30,0.6,³²µ¿,131,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:40,0.4,ºÏ¼­,314,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-19 6:50,5.4,³²³²¼­,207,19.75,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:00,3.5,³²¼­,225,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:10,1.8,ºÏµ¿,44,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:20,4.9,³²¼­,223,20.2,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:30,3.5,¼­,263,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:40,1.4,ºÏ,360,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-19 7:50,2.3,ºÏ¼­,304,19.25,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:00,4.5,¼­ºÏ¼­,288,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:10,3.2,ºÏ,355,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:20,3.4,¼­ºÏ¼­,282,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:30,2.1,ºÏºÏ¼­,330,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:40,4.9,³²¼­,236,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-19 8:50,2.7,ºÏ¼­,323,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-19 9:00,2.8,ºÏºÏµ¿,24,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-19 9:10,4.9,¼­ºÏ¼­,284,19.82,-,-,-,-,-,-,-,-,-,-
